age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,class
0,management,single,tertiary,no,0,no,no,cellular,2,aug,4,2,1,unknown,no
0,admin.,married,secondary,no,1,no,no,cellular,2,aug,3,2,4,success,yes
0,management,married,tertiary,no,3,yes,no,cellular,2,aug,1,1,1,unknown,no
4,housemaid,single,unknown,no,4,no,no,cellular,2,aug,4,1,1,unknown,no
0,student,single,secondary,no,2,no,no,cellular,2,aug,4,3,4,success,no
2,technician,married,tertiary,no,2,no,no,cellular,2,aug,3,1,1,unknown,yes
4,services,married,secondary,no,4,no,no,cellular,2,aug,4,1,4,failure,yes
4,retired,married,secondary,no,4,no,no,cellular,2,aug,2,1,1,unknown,no
3,technician,divorced,secondary,no,0,no,no,cellular,2,aug,3,1,1,unknown,yes
4,retired,married,secondary,no,3,no,no,cellular,2,aug,4,2,1,unknown,no
4,technician,married,secondary,no,0,no,no,cellular,2,aug,4,2,4,success,no
0,student,single,secondary,no,2,no,no,cellular,2,aug,1,2,4,failure,no
2,technician,married,tertiary,no,3,no,no,cellular,2,aug,3,2,1,unknown,no
4,retired,married,secondary,no,4,no,no,cellular,2,aug,0,3,1,unknown,no
2,technician,married,secondary,no,1,yes,no,cellular,2,aug,1,1,4,failure,no
4,retired,married,secondary,no,2,no,no,cellular,2,aug,4,3,1,unknown,no
4,retired,married,secondary,no,2,no,no,cellular,2,aug,2,3,1,unknown,yes
1,admin.,married,secondary,no,3,no,no,cellular,2,aug,0,2,1,unknown,no
1,management,married,tertiary,no,2,yes,no,cellular,2,aug,3,2,1,unknown,no
0,student,single,secondary,no,2,no,no,cellular,2,aug,4,2,1,unknown,yes
1,management,married,tertiary,no,1,no,no,cellular,2,aug,2,1,1,unknown,no
4,management,married,tertiary,no,2,no,no,cellular,2,aug,3,2,4,success,yes
2,management,married,tertiary,no,3,no,no,cellular,2,aug,3,1,1,unknown,no
1,management,single,secondary,no,4,yes,no,cellular,2,aug,1,1,1,unknown,no
4,retired,married,primary,no,4,no,no,cellular,2,aug,3,2,4,failure,yes
4,retired,married,primary,no,4,no,no,cellular,2,aug,1,1,4,other,no
2,management,single,tertiary,no,4,no,no,telephone,2,aug,0,1,1,unknown,no
0,services,single,secondary,no,1,yes,yes,cellular,2,aug,1,1,1,unknown,no
0,student,single,secondary,no,0,no,no,cellular,2,aug,0,2,1,unknown,no
0,student,single,secondary,no,2,no,no,cellular,2,aug,1,1,4,success,no
4,housemaid,divorced,primary,no,1,no,no,telephone,2,aug,2,1,1,unknown,no
3,management,single,tertiary,no,4,yes,yes,cellular,2,aug,3,1,4,failure,no
1,admin.,married,secondary,no,3,no,no,cellular,2,aug,1,1,4,success,no
0,management,married,tertiary,no,1,no,no,cellular,2,aug,0,1,4,failure,no
0,management,single,secondary,no,3,no,no,cellular,2,aug,3,1,4,other,no
1,services,married,secondary,no,1,yes,yes,cellular,2,aug,4,2,1,unknown,yes
1,admin.,single,tertiary,no,4,yes,no,cellular,2,aug,0,1,4,other,no
0,technician,single,secondary,no,1,no,no,cellular,2,aug,2,3,4,failure,yes
1,technician,married,tertiary,no,4,yes,no,cellular,2,aug,4,1,1,unknown,no
0,admin.,single,secondary,no,4,yes,no,cellular,2,aug,0,1,4,failure,no
1,technician,married,secondary,no,3,no,no,cellular,2,aug,2,2,4,success,no
3,self-employed,married,secondary,no,3,no,no,cellular,2,aug,3,1,4,failure,no
1,admin.,married,tertiary,no,3,no,no,cellular,2,aug,1,1,4,success,no
4,technician,married,secondary,no,2,no,yes,cellular,2,aug,1,1,1,unknown,no
4,retired,divorced,primary,no,1,no,no,cellular,2,aug,1,1,1,unknown,no
2,admin.,single,tertiary,no,3,no,no,cellular,2,aug,2,2,4,success,no
3,self-employed,married,tertiary,no,4,no,no,cellular,2,aug,4,2,1,unknown,no
0,technician,single,tertiary,no,0,yes,no,cellular,2,aug,1,1,4,success,no
3,technician,married,secondary,no,0,no,no,telephone,2,aug,1,1,1,unknown,no
4,housemaid,divorced,primary,no,3,no,no,cellular,2,aug,2,1,1,unknown,no
1,management,single,tertiary,no,4,no,no,cellular,2,aug,3,1,1,unknown,no
1,management,single,tertiary,no,4,no,no,cellular,2,aug,4,1,1,unknown,yes
0,admin.,single,tertiary,no,2,no,no,cellular,2,aug,0,1,4,success,no
4,retired,married,primary,no,4,no,no,cellular,2,aug,3,2,4,success,yes
1,admin.,single,tertiary,no,4,no,no,cellular,2,aug,1,2,1,unknown,no
4,housemaid,divorced,secondary,no,0,no,no,telephone,2,aug,0,1,4,failure,no
0,management,single,tertiary,no,2,yes,no,cellular,2,aug,1,2,4,failure,no
3,management,single,tertiary,no,4,yes,no,cellular,2,aug,4,2,4,success,yes
2,technician,single,secondary,no,2,no,no,cellular,2,aug,4,1,1,unknown,yes
4,retired,single,tertiary,no,3,no,no,cellular,2,aug,3,3,1,unknown,yes
1,management,married,tertiary,no,3,yes,yes,cellular,2,aug,3,3,1,unknown,no
0,student,single,tertiary,no,4,no,no,telephone,2,aug,2,2,1,unknown,no
1,management,single,tertiary,no,3,no,no,cellular,2,aug,1,2,4,success,no
0,management,married,tertiary,no,3,no,no,cellular,2,aug,2,1,4,failure,no
1,blue-collar,married,secondary,no,4,no,no,cellular,2,aug,3,2,4,failure,no
1,management,married,tertiary,no,4,yes,yes,cellular,2,aug,2,1,1,unknown,no
4,management,single,tertiary,no,4,no,no,cellular,2,aug,3,1,1,unknown,no
3,technician,married,tertiary,no,3,no,no,cellular,2,aug,3,3,1,unknown,yes
0,housemaid,single,tertiary,no,2,no,no,cellular,2,aug,1,2,1,unknown,no
3,management,married,tertiary,no,0,no,no,telephone,2,aug,4,2,4,success,yes
1,admin.,married,secondary,no,3,no,no,cellular,2,aug,3,2,4,failure,no
4,retired,married,secondary,no,3,no,no,cellular,2,aug,2,2,4,failure,no
2,services,married,secondary,no,3,no,no,cellular,2,aug,2,2,1,unknown,yes
4,retired,married,tertiary,no,4,no,no,cellular,2,aug,3,2,1,unknown,no
4,retired,married,primary,no,4,no,no,telephone,2,aug,2,2,4,other,no
2,management,married,tertiary,no,3,no,no,cellular,2,aug,2,2,1,unknown,yes
1,management,single,tertiary,no,4,no,no,cellular,2,aug,2,4,1,unknown,yes
4,unemployed,divorced,secondary,no,4,no,no,cellular,2,aug,2,3,4,failure,no
4,retired,married,primary,no,4,no,no,cellular,2,aug,1,3,4,failure,no
0,student,single,secondary,no,4,no,no,cellular,2,aug,1,3,4,other,no
4,admin.,married,secondary,no,1,no,no,cellular,2,aug,2,1,4,failure,no
0,unemployed,single,secondary,no,2,no,no,telephone,2,aug,2,1,4,failure,no
3,unemployed,married,secondary,no,3,no,no,cellular,2,aug,1,1,4,failure,no
3,management,married,tertiary,no,3,no,no,cellular,2,aug,1,1,1,unknown,no
3,unemployed,single,tertiary,no,1,no,no,cellular,2,aug,3,1,1,unknown,yes
0,admin.,single,secondary,no,2,no,no,cellular,2,aug,2,2,4,success,yes
4,retired,married,tertiary,no,3,no,no,cellular,2,aug,3,1,4,failure,no
1,self-employed,married,tertiary,no,2,no,no,cellular,2,aug,3,1,4,failure,no
4,retired,married,primary,no,2,no,no,cellular,2,aug,3,1,1,unknown,no
3,unemployed,married,secondary,no,3,no,no,cellular,2,aug,4,1,4,success,yes
4,retired,divorced,secondary,no,4,no,no,cellular,2,aug,4,1,1,unknown,no
4,management,divorced,tertiary,no,4,no,no,cellular,2,aug,3,1,1,unknown,no
4,management,divorced,tertiary,no,4,no,no,cellular,2,aug,1,3,4,success,no
2,management,married,primary,no,3,no,no,cellular,2,aug,3,3,1,unknown,yes
0,student,single,unknown,no,1,no,no,cellular,2,aug,3,1,1,unknown,no
0,admin.,single,tertiary,no,2,yes,no,cellular,2,aug,0,1,4,other,no
0,technician,single,tertiary,no,3,yes,no,cellular,2,aug,3,2,4,failure,no
2,management,married,tertiary,no,2,yes,no,cellular,2,aug,2,2,4,failure,no
4,retired,married,tertiary,no,3,no,no,cellular,2,aug,1,3,1,unknown,no
2,blue-collar,divorced,secondary,no,4,no,no,cellular,2,aug,2,1,1,unknown,yes
0,student,single,secondary,no,1,no,no,cellular,2,aug,3,2,1,unknown,no
2,technician,divorced,secondary,no,3,yes,no,cellular,2,aug,1,1,4,success,no
2,student,single,unknown,no,2,no,no,cellular,2,aug,1,1,4,success,yes
4,management,married,tertiary,no,2,no,no,cellular,2,aug,2,1,1,unknown,yes
0,student,single,unknown,no,1,no,no,cellular,2,aug,1,1,1,unknown,no
0,blue-collar,single,secondary,no,2,no,no,cellular,2,aug,1,1,1,unknown,yes
4,retired,single,tertiary,no,2,no,no,cellular,2,aug,4,1,1,unknown,no
3,management,married,tertiary,no,4,no,no,cellular,2,aug,1,4,1,unknown,yes
1,management,married,tertiary,no,2,yes,no,cellular,2,aug,4,2,1,unknown,yes
4,technician,married,secondary,no,3,yes,no,cellular,2,aug,3,2,1,unknown,yes
0,blue-collar,married,secondary,no,2,no,no,cellular,2,aug,1,2,1,unknown,yes
4,retired,married,secondary,no,2,no,no,telephone,2,aug,0,2,1,unknown,no
4,retired,married,primary,no,4,no,no,cellular,2,aug,4,2,1,unknown,no
0,student,single,secondary,no,1,no,no,cellular,2,aug,1,1,1,unknown,no
0,management,single,tertiary,no,2,no,no,cellular,2,aug,2,1,1,unknown,yes
1,technician,married,tertiary,no,4,yes,no,cellular,2,aug,1,4,1,unknown,no
4,retired,married,unknown,no,1,no,no,cellular,2,aug,4,3,4,failure,yes
3,management,married,tertiary,no,1,yes,no,cellular,2,aug,2,3,4,failure,yes
1,management,single,tertiary,no,4,no,no,cellular,2,aug,2,4,4,failure,no
1,unemployed,single,tertiary,no,4,no,no,cellular,2,aug,4,2,4,failure,yes
2,entrepreneur,married,tertiary,no,3,yes,no,cellular,2,aug,4,3,4,other,yes
2,technician,single,secondary,no,3,yes,no,cellular,2,aug,2,2,4,success,no
3,blue-collar,married,unknown,no,2,yes,no,cellular,2,aug,3,3,4,other,yes
2,admin.,divorced,secondary,no,1,yes,no,cellular,2,aug,1,2,4,failure,no
1,blue-collar,single,secondary,no,2,yes,no,cellular,2,aug,1,3,1,unknown,no
1,technician,married,tertiary,no,2,no,no,cellular,2,aug,0,3,1,unknown,no
0,student,single,secondary,no,4,no,no,cellular,2,aug,2,3,1,unknown,yes
1,management,single,tertiary,no,4,no,no,cellular,2,aug,3,3,1,unknown,no
4,technician,married,secondary,no,0,no,no,telephone,2,aug,2,2,4,success,no
2,technician,married,tertiary,no,4,yes,no,cellular,2,aug,3,4,4,failure,no
1,technician,married,secondary,no,3,yes,yes,cellular,2,aug,0,1,4,failure,no
1,technician,married,tertiary,no,4,no,no,cellular,2,aug,3,1,4,failure,no
3,admin.,married,primary,no,0,yes,no,cellular,2,aug,3,1,4,success,yes
0,self-employed,single,unknown,no,3,no,no,cellular,2,aug,0,1,4,failure,no
4,entrepreneur,married,tertiary,no,0,no,no,cellular,2,aug,1,1,1,unknown,no
0,admin.,single,secondary,no,3,no,no,cellular,2,aug,0,1,1,unknown,no
4,retired,married,tertiary,no,4,no,no,cellular,2,aug,2,1,1,unknown,no
4,management,married,unknown,no,4,no,no,cellular,2,aug,3,1,1,unknown,yes
4,retired,married,secondary,no,2,no,no,telephone,2,aug,2,1,1,unknown,yes
4,entrepreneur,married,tertiary,no,4,no,no,cellular,2,aug,4,2,1,unknown,no
4,management,married,secondary,no,1,no,no,cellular,2,aug,0,1,1,unknown,no
4,retired,married,tertiary,no,0,no,no,cellular,2,aug,3,1,1,unknown,yes
0,management,single,tertiary,no,3,no,no,cellular,2,aug,2,1,1,unknown,no
4,blue-collar,married,secondary,no,1,yes,no,cellular,2,aug,1,2,1,unknown,no
2,services,single,tertiary,no,3,no,no,cellular,2,aug,3,1,1,unknown,yes
1,technician,single,secondary,no,3,no,no,telephone,2,aug,1,1,4,other,no
0,student,single,secondary,no,0,no,no,cellular,2,aug,3,1,4,failure,no
0,admin.,married,tertiary,no,2,yes,no,cellular,2,aug,1,1,1,unknown,no
0,student,single,unknown,no,4,no,no,telephone,2,aug,1,1,1,unknown,no
0,management,single,tertiary,no,3,yes,no,cellular,2,aug,1,1,1,unknown,no
3,technician,divorced,secondary,no,3,yes,no,cellular,2,aug,1,2,4,success,no
4,management,married,tertiary,no,0,no,no,cellular,2,aug,4,2,1,unknown,no
1,management,single,tertiary,no,2,no,no,cellular,2,aug,3,2,4,failure,yes
4,technician,married,secondary,no,4,yes,no,cellular,2,aug,4,1,1,unknown,yes
4,management,married,tertiary,no,3,no,no,cellular,2,aug,4,1,4,other,no
2,management,single,tertiary,no,3,no,no,cellular,2,aug,2,1,1,unknown,no
2,admin.,married,secondary,no,3,yes,no,cellular,2,aug,0,1,4,failure,no
4,retired,married,unknown,no,3,no,no,telephone,2,aug,1,1,4,failure,no
4,retired,married,secondary,no,3,no,no,cellular,2,aug,4,1,4,success,yes
0,management,single,tertiary,no,3,yes,no,cellular,2,aug,2,1,4,failure,yes
4,retired,married,primary,no,2,no,no,cellular,2,aug,1,1,1,unknown,no
2,management,single,tertiary,no,2,no,no,cellular,3,aug,0,2,1,unknown,no
0,technician,married,secondary,no,2,yes,no,cellular,3,aug,4,2,1,unknown,yes
0,management,single,tertiary,no,4,no,no,cellular,3,aug,1,1,4,failure,no
4,management,married,secondary,no,3,no,no,cellular,3,aug,3,2,1,unknown,no
4,management,married,tertiary,no,4,no,no,cellular,3,aug,0,2,1,unknown,no
4,retired,married,unknown,no,3,no,no,cellular,3,aug,2,1,1,unknown,no
4,management,married,tertiary,no,2,no,no,cellular,3,aug,0,1,4,failure,no
4,management,married,tertiary,no,4,no,no,telephone,3,aug,2,1,1,unknown,yes
4,technician,married,tertiary,no,3,no,no,cellular,3,aug,4,1,4,failure,no
2,management,married,tertiary,no,4,no,no,cellular,3,aug,2,1,4,failure,no
0,student,single,secondary,no,3,no,no,telephone,3,aug,2,1,4,failure,yes
0,student,single,secondary,no,1,no,no,cellular,3,aug,2,1,4,failure,yes
4,housemaid,married,primary,no,0,no,no,cellular,3,aug,1,1,1,unknown,no
0,blue-collar,married,secondary,no,1,no,no,cellular,3,aug,1,1,1,unknown,no
2,services,single,secondary,no,2,no,no,telephone,3,aug,1,1,1,unknown,no
4,technician,divorced,tertiary,no,0,no,no,cellular,3,aug,3,1,1,unknown,yes
1,management,divorced,tertiary,no,4,yes,no,cellular,3,aug,2,2,4,failure,no
1,technician,married,tertiary,no,4,no,no,cellular,3,aug,1,1,1,unknown,no
3,management,married,tertiary,no,0,yes,no,cellular,3,aug,3,1,1,unknown,no
1,housemaid,married,tertiary,no,0,no,no,cellular,3,aug,2,1,4,failure,yes
4,retired,married,secondary,no,4,no,no,cellular,3,aug,1,1,1,unknown,no
4,retired,married,secondary,no,4,no,no,cellular,3,aug,4,1,1,unknown,no
0,management,married,tertiary,no,2,yes,no,cellular,3,aug,2,1,1,unknown,yes
4,technician,married,secondary,no,4,no,yes,cellular,3,aug,2,1,4,success,yes
1,management,single,tertiary,no,0,no,no,cellular,3,aug,4,2,1,unknown,yes
3,technician,single,secondary,no,4,yes,no,cellular,3,aug,4,1,4,failure,yes
3,entrepreneur,single,tertiary,no,4,no,no,cellular,3,aug,3,1,1,unknown,no
4,housemaid,married,primary,no,3,no,no,cellular,3,aug,2,2,4,failure,no
4,management,married,secondary,no,0,no,no,telephone,3,aug,3,3,1,unknown,no
4,retired,divorced,tertiary,no,2,no,no,cellular,3,aug,4,1,1,unknown,yes
3,management,married,tertiary,no,2,no,no,cellular,3,aug,4,4,1,unknown,no
4,housemaid,divorced,secondary,no,2,no,no,cellular,3,aug,3,4,4,other,no
4,retired,married,unknown,no,4,no,no,telephone,3,aug,4,2,1,unknown,no
4,retired,married,tertiary,no,3,no,no,cellular,3,aug,3,1,4,failure,no
4,retired,married,tertiary,no,0,no,no,cellular,3,aug,2,4,1,unknown,no
3,admin.,married,secondary,no,1,no,no,cellular,3,aug,4,1,4,success,yes
4,retired,married,secondary,no,3,no,no,cellular,3,aug,4,2,4,success,no
0,admin.,single,secondary,no,4,no,yes,cellular,3,aug,0,1,1,unknown,no
4,retired,married,tertiary,no,2,no,no,telephone,3,aug,4,4,1,unknown,no
0,management,single,tertiary,no,4,no,no,cellular,3,aug,3,4,1,unknown,yes
1,technician,single,tertiary,no,4,yes,no,cellular,3,aug,4,2,4,failure,yes
0,technician,single,tertiary,no,4,no,no,cellular,3,aug,3,2,1,unknown,yes
2,admin.,divorced,secondary,no,2,yes,yes,cellular,3,aug,1,1,1,unknown,no
4,management,married,tertiary,no,0,yes,yes,cellular,3,aug,3,1,4,other,no
4,retired,divorced,secondary,no,0,no,no,cellular,3,aug,3,1,1,unknown,yes
3,admin.,married,secondary,no,4,no,no,cellular,3,aug,3,2,4,other,yes
3,management,married,tertiary,no,3,no,no,cellular,3,aug,2,1,1,unknown,yes
4,retired,married,tertiary,no,0,no,no,telephone,3,aug,2,1,1,unknown,no
0,management,single,tertiary,no,4,no,no,cellular,3,aug,4,1,1,unknown,yes
1,management,married,tertiary,no,3,no,no,cellular,3,aug,3,3,1,unknown,yes
0,management,single,tertiary,no,4,no,no,cellular,3,aug,2,1,4,success,yes
2,technician,single,tertiary,no,1,no,no,telephone,3,aug,3,1,4,failure,no
2,technician,married,secondary,no,4,no,no,cellular,3,aug,2,1,4,other,yes
2,admin.,single,secondary,no,4,no,no,cellular,3,aug,3,2,1,unknown,no
3,housemaid,divorced,secondary,no,1,no,no,cellular,3,aug,2,2,1,unknown,no
4,retired,married,secondary,no,0,no,no,cellular,3,aug,0,4,1,unknown,no
0,student,single,tertiary,no,3,no,no,cellular,3,aug,3,1,1,unknown,yes
1,management,married,tertiary,no,4,no,no,cellular,3,aug,3,2,4,failure,no
0,student,single,secondary,no,1,no,no,cellular,3,aug,3,3,4,other,yes
4,retired,married,primary,no,4,no,no,telephone,3,aug,0,1,1,unknown,no
0,entrepreneur,single,tertiary,no,2,no,no,cellular,3,aug,3,1,1,unknown,yes
1,self-employed,single,tertiary,no,4,no,no,cellular,3,aug,4,1,1,unknown,yes
4,management,married,tertiary,no,4,no,no,cellular,3,aug,4,4,4,success,yes
4,management,married,tertiary,no,4,yes,no,cellular,3,aug,4,1,1,unknown,no
4,retired,married,primary,no,0,no,no,cellular,3,aug,1,2,1,unknown,no
0,technician,single,tertiary,no,4,no,no,cellular,3,aug,2,1,4,failure,yes
4,blue-collar,married,secondary,no,4,yes,no,cellular,3,aug,2,1,1,unknown,no
1,management,single,tertiary,no,4,no,no,cellular,3,aug,1,1,1,unknown,no
0,student,single,secondary,no,4,no,no,cellular,3,aug,2,1,4,failure,no
4,self-employed,divorced,secondary,no,0,yes,no,cellular,3,aug,2,1,1,unknown,yes
3,management,married,tertiary,no,4,no,no,cellular,3,aug,2,1,1,unknown,no
4,management,married,tertiary,no,1,no,no,cellular,3,aug,2,1,1,unknown,no
0,student,single,secondary,no,1,no,no,cellular,3,aug,1,1,4,failure,no
4,retired,married,unknown,no,2,no,no,telephone,3,aug,1,1,1,unknown,no
1,management,single,tertiary,no,3,no,no,cellular,3,aug,2,1,1,unknown,yes
3,housemaid,married,secondary,no,4,no,no,cellular,3,aug,2,1,1,unknown,yes
1,admin.,single,secondary,no,0,no,no,cellular,3,aug,2,2,4,other,no
3,admin.,married,secondary,no,2,no,no,cellular,3,aug,3,1,4,other,yes
3,management,divorced,tertiary,no,3,yes,no,cellular,3,aug,0,1,1,unknown,no
4,technician,married,secondary,no,2,no,no,cellular,3,aug,0,1,1,unknown,no
1,admin.,married,secondary,no,3,yes,no,cellular,3,aug,0,2,4,success,yes
1,technician,married,tertiary,no,1,no,no,cellular,3,aug,0,3,1,unknown,yes
2,admin.,single,secondary,no,3,no,no,cellular,3,aug,0,1,1,unknown,no
4,management,married,secondary,no,3,no,no,cellular,3,aug,2,1,1,unknown,no
3,management,married,primary,no,4,yes,no,cellular,3,aug,3,1,4,success,yes
0,student,single,secondary,no,3,no,no,cellular,3,aug,4,2,1,unknown,no
0,student,single,secondary,no,1,no,no,cellular,3,aug,3,4,4,other,yes
4,admin.,married,secondary,no,1,no,no,cellular,3,aug,2,3,4,success,yes
4,housemaid,divorced,secondary,no,4,no,no,cellular,3,aug,0,4,4,failure,no
0,student,single,secondary,no,4,no,no,cellular,3,aug,1,1,1,unknown,no
2,management,married,secondary,no,1,yes,no,cellular,3,aug,1,1,4,failure,no
4,housemaid,married,primary,no,1,no,no,cellular,3,aug,4,1,1,unknown,no
3,management,married,tertiary,no,0,no,yes,cellular,3,aug,4,1,1,unknown,yes
4,admin.,divorced,secondary,no,2,yes,no,cellular,3,aug,2,1,4,success,yes
4,retired,divorced,secondary,no,2,no,no,cellular,3,aug,1,1,1,unknown,no
0,management,married,tertiary,no,3,no,no,cellular,3,aug,3,1,4,failure,no
4,admin.,married,secondary,no,3,yes,no,cellular,3,aug,2,1,1,unknown,yes
0,student,single,secondary,no,2,no,no,cellular,3,aug,3,1,4,other,yes
0,student,single,unknown,no,1,no,no,telephone,3,aug,1,2,1,unknown,no
1,admin.,married,tertiary,no,0,no,no,cellular,3,aug,1,1,4,failure,no
2,admin.,married,secondary,no,3,yes,no,cellular,3,aug,2,1,4,failure,no
4,technician,married,tertiary,no,0,yes,no,cellular,3,aug,0,1,1,unknown,no
2,admin.,married,unknown,no,4,no,no,cellular,3,aug,3,1,1,unknown,no
4,retired,married,secondary,no,4,no,yes,cellular,3,aug,3,1,1,unknown,yes
4,technician,married,secondary,no,4,no,no,cellular,3,aug,4,2,4,success,yes
0,student,single,tertiary,no,4,no,no,cellular,3,aug,0,1,4,failure,no
0,student,single,secondary,no,1,no,no,cellular,3,aug,1,1,1,unknown,yes
3,admin.,single,secondary,no,3,yes,no,cellular,3,aug,1,1,4,success,yes
4,management,married,tertiary,no,2,no,no,cellular,3,aug,3,1,1,unknown,yes
0,management,single,tertiary,no,2,no,no,cellular,3,aug,2,3,4,failure,no
4,retired,divorced,tertiary,no,0,yes,no,cellular,3,aug,3,2,4,success,yes
0,student,single,tertiary,no,4,yes,no,cellular,3,aug,4,4,4,success,no
2,technician,married,secondary,no,4,no,no,cellular,3,aug,3,4,1,unknown,yes
4,retired,divorced,secondary,no,4,no,no,cellular,3,aug,4,3,1,unknown,yes
1,admin.,married,tertiary,no,1,no,no,cellular,3,aug,2,2,1,unknown,no
4,management,married,tertiary,no,1,no,no,cellular,3,aug,2,3,1,unknown,no
0,blue-collar,married,secondary,no,1,yes,no,cellular,3,aug,4,1,4,success,yes
4,unemployed,married,secondary,no,3,no,no,cellular,3,aug,4,1,4,success,yes
4,retired,married,tertiary,no,4,no,no,cellular,4,aug,0,3,4,failure,no
4,retired,married,tertiary,no,4,no,no,cellular,4,aug,0,2,1,unknown,no
3,management,married,unknown,no,1,no,no,cellular,4,aug,3,2,1,unknown,no
0,management,single,tertiary,no,2,no,no,cellular,4,aug,1,2,4,success,yes
4,technician,married,secondary,no,1,no,no,cellular,4,aug,4,2,4,other,yes
4,retired,married,primary,no,4,no,no,cellular,4,aug,2,3,4,success,no
3,housemaid,married,tertiary,no,4,no,no,cellular,4,aug,3,2,1,unknown,yes
2,management,married,tertiary,no,1,no,no,cellular,4,aug,3,1,4,other,no
4,management,married,tertiary,no,3,no,no,telephone,4,aug,4,4,1,unknown,no
4,retired,married,primary,no,4,no,no,cellular,4,aug,4,1,1,unknown,no
0,student,single,secondary,no,0,no,no,cellular,4,aug,1,2,1,unknown,no
2,technician,married,secondary,no,1,no,no,cellular,4,aug,0,2,4,success,no
3,admin.,married,secondary,no,4,no,no,cellular,4,aug,4,2,4,failure,no
2,unemployed,married,tertiary,no,4,no,no,cellular,4,aug,1,2,1,unknown,no
4,housemaid,married,unknown,no,4,yes,no,cellular,4,aug,0,4,4,failure,no
4,retired,married,primary,no,3,no,no,telephone,4,aug,1,3,1,unknown,no
4,retired,married,secondary,no,3,no,no,cellular,4,aug,2,3,1,unknown,no
2,management,single,tertiary,no,0,yes,no,cellular,4,aug,0,2,4,success,no
1,admin.,single,secondary,no,4,yes,no,cellular,4,aug,0,2,4,failure,no
0,student,single,secondary,no,4,no,no,cellular,4,aug,2,2,1,unknown,no
4,housemaid,married,secondary,no,4,no,no,telephone,4,aug,0,1,4,other,no
2,blue-collar,married,primary,no,1,yes,no,cellular,4,aug,4,1,4,failure,yes
2,technician,married,tertiary,no,1,yes,no,cellular,4,aug,2,1,4,success,yes
0,student,married,tertiary,no,2,no,no,cellular,4,aug,4,4,1,unknown,no
1,management,married,secondary,no,2,no,no,cellular,4,aug,0,1,4,failure,no
3,unknown,married,tertiary,no,4,no,no,cellular,4,aug,0,1,1,unknown,no
4,housemaid,married,primary,no,1,no,no,telephone,4,aug,2,1,1,unknown,no
4,technician,married,secondary,no,1,no,no,cellular,4,aug,0,2,1,unknown,no
4,retired,divorced,tertiary,no,4,no,no,cellular,4,aug,2,1,1,unknown,no
1,student,single,unknown,no,3,no,no,cellular,4,aug,3,1,4,failure,no
2,self-employed,married,tertiary,no,2,no,no,cellular,4,aug,0,1,4,failure,no
0,student,single,unknown,no,0,no,no,cellular,4,aug,1,2,1,unknown,yes
1,admin.,single,secondary,no,3,yes,yes,cellular,4,aug,0,1,1,unknown,no
4,retired,married,tertiary,no,2,no,no,cellular,4,aug,4,1,1,unknown,yes
4,retired,married,secondary,no,0,no,no,cellular,4,aug,4,2,1,unknown,yes
3,management,married,tertiary,no,3,no,no,cellular,4,aug,3,4,1,unknown,no
2,management,married,tertiary,no,2,no,no,cellular,4,aug,3,4,4,success,yes
3,services,married,secondary,no,4,no,no,cellular,4,aug,3,2,4,success,yes
3,technician,married,secondary,no,4,yes,no,cellular,4,aug,2,3,4,success,no
3,management,divorced,tertiary,no,0,yes,no,cellular,4,aug,1,4,4,failure,no
0,management,single,tertiary,no,3,yes,no,cellular,4,aug,0,4,4,other,no
4,housemaid,married,primary,no,1,no,no,telephone,4,aug,1,3,1,unknown,yes
2,services,married,secondary,no,4,yes,no,telephone,4,aug,3,3,4,failure,no
1,technician,single,tertiary,no,3,yes,no,cellular,4,aug,0,1,4,failure,no
4,retired,married,secondary,no,4,no,no,telephone,4,aug,3,1,1,unknown,yes
4,technician,single,primary,no,4,no,no,cellular,4,aug,3,1,1,unknown,yes
0,student,single,secondary,no,2,no,no,cellular,4,aug,0,1,4,success,no
4,retired,married,secondary,no,2,no,no,cellular,4,aug,0,1,1,unknown,no
4,retired,married,primary,no,3,no,no,telephone,4,aug,2,1,1,unknown,no
4,retired,divorced,primary,no,0,no,no,telephone,4,aug,2,1,1,unknown,yes
2,technician,married,secondary,no,4,no,no,cellular,4,aug,1,1,1,unknown,no
4,retired,married,unknown,no,1,no,no,cellular,4,aug,3,2,1,unknown,yes
4,retired,married,secondary,no,3,no,no,cellular,4,aug,2,1,1,unknown,yes
3,management,married,tertiary,no,2,no,no,cellular,4,aug,4,1,1,unknown,yes
4,retired,married,tertiary,no,1,no,no,cellular,4,aug,4,1,1,unknown,yes
3,management,single,tertiary,no,3,yes,no,cellular,4,aug,3,1,4,failure,yes
2,technician,divorced,secondary,no,2,no,no,cellular,4,aug,1,1,4,failure,no
0,student,single,primary,no,3,no,no,cellular,4,aug,1,1,4,failure,no
0,student,single,secondary,no,2,no,no,telephone,4,aug,2,4,1,unknown,yes
2,technician,single,tertiary,no,1,no,no,cellular,4,aug,3,3,1,unknown,no
4,management,married,tertiary,no,4,no,no,cellular,4,aug,2,3,1,unknown,no
4,management,divorced,unknown,no,3,no,no,cellular,4,aug,4,4,4,failure,yes
0,management,single,tertiary,no,2,no,no,cellular,4,aug,1,4,1,unknown,no
0,technician,single,secondary,no,2,no,no,cellular,4,aug,0,3,4,other,no
0,management,single,tertiary,no,1,yes,no,telephone,4,aug,2,2,4,other,yes
